x, y
0, 0
0.6673728813559322, -0.0555555555555558
1.1758474576271185, -0.0992063492063493
1.7796610169491525, -0.12698412698412698
2.351694915254237, -0.14682539682539675
2.98728813559322, -0.17857142857142883
3.591101694915254, -0.1904761904761907
4.226694915254237, -0.2142857142857144
4.830508474576271, -0.22222222222222232
5.497881355932203, -0.2420634920634921
6.101694915254237, -0.24603174603174605
6.705508474576271, -0.26190476190476186
7.372881355932203, -0.2738095238095237
8.040254237288135, -0.2817460317460321
8.64406779661017, -0.29365079365079394
9.216101694915254, -0.2976190476190479
9.819915254237287, -0.3055555555555558
10.51906779661017, -0.3214285714285716
11.154661016949152, -0.3333333333333335
11.790254237288135, -0.33730158730158744
12.425847457627118, -0.34523809523809534
13.0614406779661, -0.3492063492063493
13.697033898305085, -0.36111111111111116
14.364406779661016, -0.36904761904761907
14.96822033898305, -0.373015873015873
15.572033898305085, -0.38095238095238093
16.239406779661017, -0.3849206349206349
16.84322033898305, -0.3928571428571428
17.447033898305083, -0.39682539682539675
18.114406779661017, -0.4047619047619051
18.71822033898305, -0.40873015873015905
19.385593220338983, -0.412698412698413
20.084745762711865, -0.4206349206349209
20.688559322033896, -0.42460317460317487
21.260593220338983, -0.4325396825396828
21.896186440677965, -0.4325396825396828
22.563559322033896, -0.43650793650793673
23.19915254237288, -0.44444444444444464
23.866525423728813, -0.45238095238095255
24.438559322033896, -0.4563492063492065
25.10593220338983, -0.4563492063492065
25.70974576271186, -0.4642857142857144
26.377118644067796, -0.46825396825396837
27.076271186440678, -0.46825396825396837
27.68008474576271, -0.4722222222222223
28.252118644067796, -0.48015873015873023
28.919491525423727, -0.4841269841269842
29.52330508474576, -0.4920634920634921
30, -0.49603174603174605
